unknotdb-rf-descending-import-v0
snapshot_id	32cd2e96ddab2af3240e7572945735218922b31cef61cd776d4a1a52b2ff5ad2
model_id	q-grown-raster-axial-12:Q254:36d1122f5494d502e556994083a1a69adf1643d5be95cd9f80ffc13b68e68d63
range	0	2989
policy_limits	128	32
representation	id	stopping_key	old_u	new_u	cc	edges	status
representation	braid:51d0bf04803dd05429cf5dd9737d9a8a06780eee7bbdff8c8b2e7aba48038386	1c3e4cc957df3a2ebb2d0c06c42b41e9f137dce1693b71abe9602d26c1d3327e	12	12	0	0	already-covered
representation	braid:5436eee4eb4fe8e6e84d7c714258b8452dd63f9aa81a61772c456cc621664047	8901a1e18f05d93149e35f94d16a39764231351ec05b679168f2569d57422105	17	17	0	0	already-covered
representation	braid:5bcd76c7f2af6e590726b805eed48075f997e094d0ab6c0de4da5c6df3559e3d	e00bc14202386b0c0812b0fb1fd993642d5e79e8eee5e9b44cbac3fdd830a2e8	11	11	0	0	already-covered
representation	braid:5c731519212f5efa50b0213d27b08ef5a3c84d2d3c21aa607c9204c300d98423	bdfb7b39cfc722dbe1b530ed53ced85a9b7ec03e93dae00962163d066607caa2	16	16	0	0	already-covered
representation	braid:5d8330b9091920a476b91a45527e57b92222c35394d56dc4eb60b3c6c53fc47e	0ebef8fe99a2ec2f2badfa64ddb9af11d9420e0f0830d77b4c8a766c7a1d374a	14	14	0	0	already-covered
representation	braid:5dd55add557e35d452cdd8099ad456d3fdb45f7c134fb3aba39f46f74d36ffdd	98eaa710f73a09cb40840b2de404f91bfb9d834f1b9ad9328f3385d3d461ecde	12	12	0	0	already-covered
representation	braid:5e833be37a7d93df07f96d7089c8038ad9ce1319a606cb1df104408a5dd634f0	96e02ffac01a08dc0c2bab8e779826b38b4a90563d8f8fcb1dcd834dbf427e4f	17	17	0	0	already-covered
representation	braid:63dd76f556486682831c8512975c6d031276e71610631993463133d6f8133b03	110ce8f7650865a9b82400e06501bbcbb49a28b69d17a48ad4866e103a6a834c	14	14	0	0	already-covered
representation	braid:69252034e43aaa037176c4381cddadea58269d4e0235c6910253c313e9001041	509e64683ab81da0e32f8afa4bff688b8172119d4e1e86209a8afcfb66c7d9cd	18	18	0	0	already-covered
representation	braid:69834ed293404c22a52d8ec478feabc3983cc7386b656a8bceef51bcb040d632	dea615ddaf70a60b27650fd8980c0efb600a685982856cc7129085dc72a983c5	11	11	0	0	already-covered
representation	braid:706a53dac9f11b7da513678c5dc29e70a41856159a6e660ac2a12b094c2b5f91	590c36792af8f2ea9f76c2059dd41a98457e177cb5915f938762b935ae3364fd	19	19	0	0	already-covered
representation	braid:743c6d234bad4f6f1aabcf8dec1c1367035bbbfdc779a79c350ce8841b7857b4	ba48b76cc61d03aa9c7fc42b9520597e16c297e32bb32f4256c88a9c4299471d	16	16	0	0	already-covered
representation	braid:804e0c452344238e5ff31e07662afe8fa5f96fc849ca61d9ce0114da168b9282	afc15fe749829ef05098aba11e9e6b9c7df1d007831ca3bf732a2cb3d2cae1a8	14	14	0	0	already-covered
representation	braid:80cd1f94fcf678fd8c62ad6b6771be2940973332eebd59dd7a545e6068557312	181db0f7af20e41ce473088cb2419da152d9f0b19da00de6cad9babd08d7e1f1	13	13	0	0	already-covered
representation	braid:85742f528458f652021b952a33b39463a3a7d3275ce09d562af144210cb2c9d8	4013489f8ba2a98fc7177549d6f7d5363a3a65f728face5c76838faabb09b409	10	10	0	0	already-covered
representation	braid:8eaada575e184ce99fcef37b37b961b8a42b601240ff36bd8eafacc344cb8a54	075b497c979a2770092505cb390d9d373599bc4e3130c4be0f3e1f3a5a1da40e	13	13	0	0	already-covered
representation	braid:910b4ffe79db42c5f37dd3b42ad62ee9d830fd44404b77d27b16f92f85246407	eb33b8b0367a888409f98886d7d0c59823d1e4ca862cfed5bc0a1291980e59e7	16	16	0	0	already-covered
representation	braid:912dce4b2ef91dde4f04738ba7d72fc6a2b8cb996b82c9acdf9fe207fdbc8909	d1ca3ba783ec0550b2310d69da6f715164293d13554259c05b8201e956c43202	12	12	0	0	already-covered
representation	braid:9338c65420f2b3f01efb9737bb21cc23d68305507606815a9645727f26628099	7a2552456b769f6da5ee8e7299fcbc07bcafab5134d5aa67fcf44dd6f45783d5	18	18	0	0	already-covered
representation	braid:937536539ea2c0acedfd7cea180a46d4d800585a9a4ef2b92dd48ce26a4fa1af	033a383986dbed7d6010cba55b049278b4c9212c9e60e89ef4fc17aa4b4e0011	18	18	0	0	already-covered
representation	braid:950db1a784d381e03b122f33330ea63d79674fa748157b957997bdff8decb61a	d74bf5506c61e3267d220cf4eeaaef7cc09404526194205568e74720cc2060b8	11	11	0	0	already-covered
representation	braid:969468e52ccd46961e513c3ceaa8dd7cb990f51b00beb279fad048a4e640bab4	b426b7ddbdaa0ceca8b79e523a2143b485fa507b46d77bf0833fef33475eb339	15	15	0	0	already-covered
representation	braid:96bb1297e86f89da6bdf774de0f73db48f9ee7363ac7c952c1b58a7a95d18362	d8c2322bfa015619677618ffdd7ab178d511a560d59703cfe9bc842e49059b1c	14	14	0	0	already-covered
representation	braid:980a52395b496df2d16a20c9f2f1495b5fe3657e8ff7f55267200c242b5954f7	7ad0b40ea5b9a742ccd99c71f6dec165f40a6c3dfd31b9e9693e6ce7e3afb8df	13	13	0	0	already-covered
representation	braid:98feefa43b52bf991e694fa8942b46446676eb7e296ed6432dc44322248b5fcf	a831c2ad9fc97e1b21e7c24e4fb4ca8128678e258c8f98b0e85d05a7f38fa3e3	11	11	0	0	already-covered
representation	braid:9f3413186bea0ca4eaeb8a990b8063023dfbff4a74814b5fb3984663b12a1784	3874b81a48b9fd3d1127fb7f620c82f15eb3b70bda484e5040bc365fb76f2aba	17	17	0	0	already-covered
representation	braid:a0d9b872a556b3039815e6add96af9ff3dca8fea60cd0b3c5a1ecd8c7672520f	f3aa47523b19753a0a5faad42b641bce71ef55b27e12b42aa89a706dc4274409	11	11	0	0	already-covered
representation	braid:a280ac57318c599f3c319338ed0da6c687d0c8809938d206c3d18b92e4d82b7a	b343130f0c3d26ce5c649ff948ee0cc350607b3f158405ff84eda2f5b4d0e1c6	13	13	0	0	already-covered
representation	braid:a73be2ca883ee4e7032e466f334cbdde6d7958249db68a21baa8cdc6e33a3d6f	1b66841fc0931edac8b3a9d250c0a385485711d4d5a91a648dad5eb722e172cb	11	11	0	0	already-covered
representation	braid:a93a8082e9da1c83d9028b9ef2329e89c4a02cf0b8ba00318c5503445eb4554d	987bf09d6f589bafb90abaf1c16faadd63800dabc4b8c0911c50ea9ec52a9064	15	15	0	0	already-covered
representation	braid:a9cd1b546ca9f80f7d830e9827e423bf7fa8afd18d34a10d8abfedf39891dda4	ff1f85b446f52f3fd83f20478b2b4eeb8d70d76651f7a992b35f92a74a8e0790	15	15	0	0	already-covered
representation	braid:aa73a9213265aab86cbe5b32150fbe4aa51f6e479ba6e2dec6d1c2fac4d37816	a0cc18833928ee66a036b14fd6fb5c672cc27d43b2f2626c8dfa443a3373b13f	17	17	0	0	already-covered
representation	braid:ab99ac582edcb9a83648b67e1824bbcfa33f6cf38779b495e8f60ecdb39c5f9b	caa1d40327f50ebb66bf44034b9331de2479ff13bdb1ac8ae20f2f2c961be782	12	12	0	0	already-covered
representation	braid:ac736e56c82c4bcc7a9fedfbdcab56c9a5b3911cd22c11ebd2ed771f6a2e4c6b	c1a3cf23e7948214e2d3a2105ba19f73362e85e0191eb9dddf0e8529adc778fa	11	11	0	0	already-covered
representation	braid:af1c4e6361999adb71ae6f1b6aceca6e25bd3e4b3b4bcaae38624db28ddcbc66	f2f10d68b00ee5a22a11dd56738f8becb1376ac3c793ccf7c1de121679ae1e5e	15	15	0	0	already-covered
representation	braid:b265db0d04fe5118caaaa048cda494ac680395fedcf686ce8999cf98dd168317	947c36f6ac8387670735c2cc51b5709322f55a9e734a0ac33dd6ef7113219009	18	18	0	0	already-covered
representation	braid:b3052266fa4c569757af8270ef301b0c017a6da3fb2ddc08490ed756a9edbac5	74f1a45e737c0e3b136489f0bd067b75cf7ed99a46ca12ef709b928a4c8061d5	17	17	0	0	already-covered
representation	braid:b34aac643afcb6faaf937f913e5fdcfc35eb450161fa01a0f450195a1786bb20	ee978c5256be93b7204d5da83cdbd22ade84845b056a526d97a0684a5526370b	11	11	0	0	already-covered
representation	braid:b5a7badeaa938fd104c3c2c8158078e336529326a7fcf3e6ec18c90cd7e31d32	70f317ac2594640f590eee8495e065db68ff531f546a59665380acc5a6fe8333	12	12	0	0	already-covered
representation	braid:b758c7040964c133d0fa5be1fb313d0e73ca912f4b71c4333664d05154cde657	8205a8522b123d1415e7d06240caa6edf3b0128456a16d5df739e1a42ab0da69	14	14	0	0	already-covered
representation	braid:bd61c29d0a9b7cf9db6fe5bb74b6f28825baa5eda13fc359bc13d7f5a4cbcd11	a765b2868f2cfc0242036f8f2d07963ca9b5be5553c8344dbf699cfd328ef8ca	14	14	0	0	already-covered
representation	braid:bdbd9620f8458dfe77b4bf2d40a80eb281660f78e610d7732fd072fdc6437344	d95794a152eb106021c447344cbf5b835cdab0ad8280973ca158281aa5505585	14	14	0	0	already-covered
representation	braid:bdd81f2e280a15ec6958a41e61c3252ffff7404c68497d753e9fe31cfaacf237	14ff55cb6c276379d05e69cd1dc5b6fb0072a03358cc1df6632b3a6043561e42	14	14	0	0	already-covered
representation	braid:be6ab2d9aac8f866dc8ddc71489e4f16f112b107236cf89b0e11cefb87942355	c4c86401b80481ca23a50d32942a7ba0a8ec9facbc51c9b0bc5f4f57c573e6f5	14	14	0	0	already-covered
representation	braid:c1fff632d19fbb558defb11e5b46dec395744c1b844f1c6f80abe8caadd02fcc	4ee770ce3800e163af1a25fd87a01ac0be32a5d470426152faf05b1157414008	11	11	0	0	already-covered
representation	braid:c3eff320e2548a74c2b8c11c7ed81a45ff1447f6e48af5053c5bf9326e28a689	4f0eb2640c186b7c6d11e0335e69a2510c6be2d6079b142e2d20869ec9febbba	11	11	0	0	already-covered
representation	braid:c4eee342a4eeb885682469ce616217c6bf2306154bb1c99d7c7283a2335f483e	30b0b99629a40e039412c1f314988c0e704d06660ca313675128945dbf7635db	13	13	0	0	already-covered
representation	braid:c7380b04ff7991f0e87a6728088faa1391ab72071b2f650d4312cf1ba7554fc8	dfc25a900434175c17f6d8cb6052750b94bc0a33500b1d16836da205f6b1a757	13	13	0	0	already-covered
representation	braid:cb1e780a7b61ee281e6097d76332109ebbbaeefedceb3d5e925955993a2bcb48	5c933063a3e05da94350b8abdefc620a98a377348f49961ad5aab451382ac122	10	10	0	0	already-covered
representation	braid:d0b81df19c5b0b9327509f795ba834d7c5cc4ed53ad53bd89d42d1c69f986e17	3126ee9aaf2e5b6db27160cef0f07969e0abb746978516675bf49af805a3a825	17	17	0	0	already-covered
representation	braid:d13f20d1da0b227e7e38dc27b7e60961160aa1934750f93759f53e2841adc3db	0d5006c9925e298ec8a59ff6cbd28e3ce6a6277187eb8fbc32addebc34ef8088	13	13	0	0	already-covered
representation	braid:d43519841d46425b71a0bf23afd167cf96c16beca3c95d3d812efd7e35f62eae	d61172a562796b51d851d90a85a2efe9a38a7b92ad771beff7acd8c6bff23528	13	13	0	0	already-covered
representation	braid:d66f852b375c09c8b2e8565b1180a1d06d92c0684066b702edf177dad4b9e3af	53dbc18903f65efd785f030602075d893e66828d33f9011d8b1636056da0b281	15	15	0	0	already-covered
representation	braid:d90c4f68c487dc4f5415b5c879f5bb3ba37093873c6db7a30a2447d2f1c5b79a	134983ad2c6bc3abb8dff32e0745a5073d421fc3079de5a20fdcdec866c7e83f	12	12	0	0	already-covered
representation	braid:dab67d435031bc32deb531f72e3670aa18edeec1f4825542d53e095f107eff6d	89d3e4238ab40121fbca092dbd719ea9d5065a037e008c753e55a0e698ed358f	12	12	0	0	already-covered
representation	braid:e33f77954c080655dea5b848d4b39acfa0f7097d4f3d5d395c3a5d02d320e021	dae697781dff8b935f728e39223a013ebc4283ca81996f4eb8194943c3787ced	12	12	0	0	already-covered
representation	braid:ebe13a991ab99d9450855d5970ba65f9d8950542995c1a775de3931d6985e3a4	6e4601392588deedea6a105447907f7d1b60512abda6687b56576f5994b51b16	15	15	0	0	already-covered
representation	braid:ecb472ce477bcd43ce3bc0c4c4950c3b7286cdd5527c62b7df25a1ff53b8f738	929be41447566ef05da69d66b296c8f6979c3ec0abaad5584b4f26caff4cecdc	17	17	0	0	already-covered
representation	braid:ee216ad1491344547e1a1f10302e8bc68b1b4eb604d340c12655abfa2065c2be	d462e7c71f5b93574ba30beb5e159a8643b0d30b3bc313013f2b6a54538811f4	13	13	0	0	already-covered
representation	braid:f0e20e4a13890987c5c2d02a9f13c6e3fd00063e90327c2a685f4c30850a5e01	c421344b8a05b620d8b64f6d4fbb43d32f4750abe6974578b8d541430002ab4c	13	13	0	0	already-covered
representation	braid:f181bd59f1723e9ad8cdfd298db14a20efc02ea0973e1bf5a294317f447677cc	f7aa3663e7bb0cffbec780e6d50af419403257846359e31d32282399cce16524	14	14	0	0	already-covered
representation	braid:f3accc5a18479c98e2f44eca7f6abba1eb43886bafbecf1ffcbb4330e40aaa83	69dd87ccd399aa06e6c39fa152cabc94ba9652e60b30529256ecdcdffda29680	12	12	0	0	already-covered
representation	braid:f3e149bbdccc678137c3f878ad2ee3c8900aefb877a2d026b4ad76be0d334cfd	933343deb6019b8501e66f9c39066f84c9985b712b819fce3837d09cabdd902d	11	11	0	0	already-covered
representation	braid:f54f717b0ae86600b2da2cf7aab4869a1fdd96bae5f551813829b504560f6686	4d5804f9d68edea9d9ffff6c3b1f10b3e1341d98e4056c3f62f5a65cd33b2600	15	15	0	0	already-covered
representation	braid:f76151b7f540edb38b0aee80c20bb9927f3c48c2cd3bddcbc5f6ba87583ce3ae	30ebe77f04ab9a5b8d35d5e4d2cd5bd92287becaa850975a224b7d43962dedca	12	12	0	0	already-covered
representation	braid:fa99affca9af371210f87c18c50992dbbd7c86216e8161803c72effc63e7f798	5ab0e85c827d3c3983f77c33c85977bbe6dbcacc7a98879def5dfd785e5f781c	11	11	0	0	already-covered
representation	braid:fc2fe90fa2db3b3a144db2ea1a94dbddcb207f41b88bdac00758b4ec57b99940	d41374142f9078168359a6ea8339682422922dec4fad5552cadb7727d1639ec3	13	13	0	0	already-covered
representation	braid:fcb9afc3e664ad638468bcc92a6a57ce9b98b4f180fdc266d0dfea2786110d6e	955fed9828c16a618503b3dd9435958abdf0d570799b36e0a3acb186602aee6b	17	17	0	0	already-covered
representation	braid:fdab6139fb39a1e1df832579f3d2d981adeb4d6090dc90f7fb98fe105a129ae0	a95ac42f66834c5e6e139d4693e860566df5fae79841739cda2c35fff0c3d8f4	12	12	0	0	already-covered
representation	braid:fe727333b5a59bae0c873cf3f75b5c74af5e5936a24ede9f6d155559615c6a70	093c75d1d5b70958c8d3d9d43b7a15f32ac1c051811c1a8aeb6384bd06abed73	12	12	0	0	already-covered
representation	braid:1ca19353ade2879ae56be919207c255affff9c32e9fccbde206072a5f6d1cc93	16f41c7fe920a2b006fee7234b129665fa4dc57d8e5a383e8641719cafe80a54	14	14	0	0	already-covered
representation	braid:320b3e0e5800142ec5994b3cdab0251eaf75ab1c56178c3bb88de703770d5482	91f6436eb12067e7bacfc01133059322514728003c73dfd987d4b1e6595ce043	14	14	0	0	already-covered
representation	braid:7bd702b895c34ac1d99bfff5ad392518c73074f593c853c76f221829ac3337ba	d378cf5036a56558a90ba4ee23180e4172972aea6302785d8cd66e2c23377706	14	14	0	0	already-covered
representation	braid:7e47d6634f691862ca1bd64048762f46507a26cdbd2e28e8025327b81ceb4d66	ee83c7ad8dd1ab7648ff9b1f4bc76dbafa59bf8e006c47891f10b90f8523285b	20	20	0	0	already-covered
representation	braid:8ebe47d2b44126bf571a15ce6bf815be9528f36fe2a679aa91ae5437ba969f94	042253cfa979ccedbad22bce2c6fb98b4a1360ac6e59a7a7ad089b22253f7774	14	14	0	0	already-covered
representation	braid:d03c94e3f5091d1267e4692df12358b408b5a75ee9b31bbd2f843f3ddd67cccc	a9fb72661e80bde311dd896466c15c9b5a11ad926f804e2d034c8b2c37922eec	16	16	0	0	already-covered
representation	braid:026fcc88e67c96762a1489e4fa5f92dd1052e6d4193afb54e6aa19acfabbf1a7	36e951081bc1de73e68fb629391f5bab0e2f3dde73edc8f74e4bd623f13318e6	17	17	0	0	already-covered
representation	braid:11235344d4bf5c63fa1818cf9ecc1a6986064e4abf24060d8ef7f357f5e0829d	570749ecf8636482f4bb06e3c74cba098ea54d9ba93830ac6c21cbfb844a4bd7	19	19	0	0	already-covered
representation	braid:180e67d8fe3556be9f0f0c7fcb54ddb42823fc5c6d59a9d86eef3b5b392863ba	ed2291884ab65564b24bc528fbbcb33b6d7acb1d05bf7154e1fcf92f110c1d32	16	16	0	0	already-covered
representation	braid:1909e47e0e68de7b6c322a46d5bdd9b16f3ac2aaf2924d13296fbfbda53eb8ac	55f3d26854d8daebee70cf49a83e0fc276a802f01dbd22407f8d9a335fffd749	15	15	0	0	already-covered
representation	braid:1ac10bbcc59d1ad63ea36d2fb8363ef401ddc2a597be05c698cb4aa865b3de0f	07be7ae399b9eb79c26c749e9cc80f2215a7eca0f957828a9040f777f8576306	16	16	0	0	already-covered
representation	braid:1ea9ca45ca045bbf3f09599d22b042a84e32e9d0ba533c05bff435bdc5339290	5f971adafa21956de33a320a2e5a4b53acbfa04283098ac1f98104ea3777a822	18	18	0	0	already-covered
representation	braid:20508fbde60b2086b0cbf5ef97eddb85b4abb2dc2e24bbba365f0dee03c8b24a	43c5d8b2e91a8f7ae9740d81633c6564a41242d6c8a4ce732cab2b7621e30d2d	16	16	0	0	already-covered
representation	braid:30d0bea66f92387f2e0c4936a78d1a45de94e02ba43f42ee1bdc7adfd32e0a54	4d61b504eb184fcb87e7da60403541e18b2e525513c6a55de39a0c5767ad4bfd	18	18	0	0	already-covered
representation	braid:47f5de3a4432156825585ffd50b94e2a2f89adac9663ed298c6d9224d1d5e2ae	7c5ddbe1f4b9c79e5ae23bf14846b50f72bfad1b8910d715b6c4eb465f64bdcb	14	14	0	0	already-covered
representation	braid:53378aea46ffdbf38582bacd7e72e0442c5325db306bf58df0d7d358b0ef64b3	3c446fa66798264812387da87f1411c8248b8d6a3c1cdb6f948dabdce547b2d9	15	15	0	0	already-covered
representation	braid:5afc0dfaa37612eda1a72f0e49847e2ce1ad9e46efa98adafcb26dd98d883afd	cdba2a1662de9d981680897d0f1bfc12ed917041d9245bd276cd90e83033bb43	18	18	0	0	already-covered
representation	braid:5c76dd03d98ab550b3a319870e095f0bc3bf0d402deda2b14e3b411ea052f376	95a0bdb36cf13da7fd3fa253b289dcd35bcfea5850275120b2b983b828e817c8	15	15	0	0	already-covered
representation	braid:60939ae5c3efee77636dfe2dc8717e1f2feec12a1cfd573f53e3f1a3394caf46	0db0d97539da7aba50bd913ccd95fcdba8d274bb80ccb3ca8537ad5ce0ecd261	20	20	0	0	already-covered
representation	braid:62e89f83c99f6fddd5ede4ffa7a96534b481dfd24e964afb1e5af6ac0f06fd8c	7d14890a3480835512023fe31e3249e7ec6f9fab7caa9601e5c85555aa7e4891	16	16	0	0	already-covered
representation	braid:647ba19f2f9d8f83d05dd05844a15fb8fd8f7c9240163564f0fc6ee405528908	b8db196dd58a1753ce5a51745f461b9fddf2c51e561132d837244e0304c66b0b	16	16	0	0	already-covered
representation	braid:68be7a41850b62ed694dc5125bfef9349feb7923476484c93b6acbfef0fa5ea9	2861d6bcacf7867da7d1872702e707ebcb08f59134dcfb22968bbcac633da242	14	14	0	0	already-covered
representation	braid:707122d4469c0909b3f4c6250499ea5879c007e4a79ffdb0e4bedc05bfc316e7	322720f24323d5910fc3090d85806502b9d468c871b0d013ae49e549eb1ac4b6	18	18	0	0	already-covered
representation	braid:7d0d447f5ddc5adf1a20bee3c99d86d1b39e82ef3e24dfaded4955603370f26f	16f9aa390cd12a0b4539e685dc58532591f3e1782676fd335d106494ab79e53a	15	15	0	0	already-covered
representation	braid:8900728f7b92a212ded7b7e50e2fd8fbd26fd22f5b0c90f98817c4049009f29e	16e42bf3a55aabc648d06d285698ffb40f657352cf1c79c1702cddfd404a198a	18	18	0	0	already-covered
representation	braid:8b47772e7e8542cf9aa330a7c947606ca64e049cdd34a69f7034f8891b9ce016	0c991a95c4f4e76d6568c32b8984e41ba74e65baf1a6a8fe55f6d0d7798486d7	12	12	0	0	already-covered
representation	braid:8e07e86ae6b7a1ed4c52d2f93b8873033fce2682534e3e57f33b56863e4fb818	2dc61523b7c0591f88cb1c6961cf07df4ef6f09b1d3e649edbf1c2f01b458102	16	16	0	0	already-covered
representation	braid:a64c2f1031094fa9c609b87e98c171d4e9ce3857963f9c685cf658a84c2d0b25	13f0031fcdba1531ce0228e5b444182e00d477167c65c380e22779cfc57716ac	16	16	0	0	already-covered
representation	braid:a7bc7838ff72464b0c90dbe3ebeede4be3348048ae1ab86f0b6908881be54a34	cd9c41eb54eefa21bf1ba0cdb79df42aecbb83c2a3779580abefe9337e262a8b	16	16	0	0	already-covered
representation	braid:a9b004cd06fd35015f8b7af8a9a18820a4f161c35bdf92c1a5e8680140b61ad4	49b414a880694e4964e6af33107e4478235453771e4cb24f650df41bda71cede	14	14	0	0	already-covered
representation	braid:aa9c70473946da73ca109062f177acd2b1aa672f3959844aa7158792aead41c3	b90460dfa28cafb5ae1761ed0f2e08afe8c496c6baf8142649dead329d952e07	16	16	0	0	already-covered
representation	braid:abe64d4e37581d8a3ae0c2a9e81571f18654619165820f02be73db5bfaa1fabd	bb968b927c1dd9656908a9fdae5c2c34e9a3cebe545d9f7f56738874d15a7679	19	19	0	0	already-covered
representation	braid:b1ca6731d569279000f23626fc2d86cc1c2163cbcc495800835fed3f9425b70f	83022f4aea5186869a8f61cba85e4aba609c259a96e00de7e30a7004858c31a7	12	12	0	0	already-covered
representation	braid:b541e320ac31a8c8dd41dd4620606277ea902123ffe85e1befc62a92ba5d4434	70d1654d252485d2986516337d81f0ed5cf078832ba45e3bf0fb6a05a2920bb7	16	16	0	0	already-covered
representation	braid:b957b0fa2ba58c83418d5958b2ce18b8f51301d70b584c3ef361c894b3114d81	ea3919317a9b08320628a60aab6cdea02a6e2717b35985ef6d8f75dfd3da1731	17	17	0	0	already-covered
representation	braid:c4a0276cbacb9993a382898bd2eabc0591e97b4b03d8ba980e890d0d87e978cf	c86d03913a56cdf5f4c6eb1668a9742315e7f5f9ac92142978942d80add7d52d	13	13	0	0	already-covered
representation	braid:cdf0ccfff43deda3bbca68c45c1e38e0625bf57622bd57ff4a0946a0c2529855	29efa4231c5da7abac90a7c513a9f7ffcdef19684d059b51d296d7d0851bd80a	18	18	0	0	already-covered
representation	braid:d7175abbb49688c22fc3ac2929d31fce31db1aeba06aad8beb63a457043a99df	097e2e89003dbb35aadc7526d8857221f8525b4185338da84105c19ec4924fc8	14	14	0	0	already-covered
representation	braid:df61a545b7ad3a19526ba16bd2f91ebf55c3586a7560057d92acdf718c01b177	acf9e08a7f7b845ced014cdf2aebec108425207de690dbf00c7b7308aea4a908	16	16	0	0	already-covered
representation	braid:e54255de0d5b119e3e75492b0e80b4107749b80d04b468403d603fc6a91e7b7a	4adbe666d1da7372fb27abfd73ce8c0f8d29638fc8bdaf5a0d0c0d7eff5aa69c	14	14	0	0	already-covered
representation	braid:e6b360733bb84e19062212930eb2b4c5839c96075cd599a8f62524c16450de5e	42918b97239d1235652b0ffbf9cdfc904a9740bf9c9e6d3c7eda2f622732b0e3	16	16	0	0	already-covered
representation	braid:eea5f4633c0bd9259ac5b52643abb6305a0b37124832c054ded3e850be15066b	e5039e346f6b247c7c62846c939ca576d2546f391c4a6d35f2426d37773eca3a	17	17	0	0	already-covered
representation	braid:f6d684f4f8e73d4d509b177f869070e64a96895015bf1b822e38c3843d322976	7dcf9f3d7b05f4b7a876b1b0d3af43bbe3d547e1837e6e792d6b33a3e53718d7	19	19	0	0	already-covered
representation	braid:fd9aebab38eac2d985dae4d677f7d9bd601820398e041a9f8d9199bfa44e6619	9e1693f2a37611a2f9ed940b9e7f2b6085f00ea692bf65e6fcc60b0c7152ec77	15	15	0	0	already-covered
representation	braid:0e9ba8863d19f33fae0a9c47b1f090016eeefc8a9ca783acd9f1d4b18bc5f22a	e96a6905cb994da1100654334379a4c5dbc4ca102b14cc58fe2f9f88e0e17e7c	16	16	0	0	already-covered
representation	braid:1052f3b2f8e2db3f31dc9ffe345389f2d34805e33e03a7b739e9f364deb4d520	175d8b158c673e67a6a282060a5d8ac6806f8b6e15bcab92d7aec4419cdf9d82	12	12	0	0	already-covered
representation	braid:109d80c3958febf839d44040610b795eb7fd28671d6bf499ab7b5e1692c1405d	c71c97d24421efd48fa38e2c719a45e44ea4b6dc54ba6e7d28c52a7369aa65e9	14	14	0	0	already-covered
representation	braid:268c8adf988d1e6a8aefd928cfc4bf88ec2b55c1ba64202d16fdeb4a56743d6f	34c0509302d80a11bacc32c9165173a32e10c3278e36cbd9d57161d72896c79b	16	16	0	0	already-covered
representation	braid:36d036f0b5dda23618faa63aee7a39a299def50d723a92869e327ee6636b6abe	681c1acc3c621148d02d35b95cf13e54914da877e1cd48d89c805a8369db17cf	16	16	0	0	already-covered
representation	braid:41ec16f40ba052f701f8e4935bbc9aa6021b523b63e326f478f4ed1184dbd3f1	24b65a626437328466bd5585f8ac208bd204724e01a35fcfbb0bfc1192f5d631	14	14	0	0	already-covered
representation	braid:4dcc206b3920236ad7c17de26641acd26b43d87d82510f27aa9cf58181b4acbd	5a9d10f6ec834fd7dad0d23395cf10038278b82767aaee2d8e48d8f4540e3b81	18	18	0	0	already-covered
representation	braid:608c2b52eb8de7d2f2840166ca6f062311353a5d84db51ecc2f81844b8fa63c1	d05086ee4ea4d14309c1eabb72c32f3a1b98825b942c15d6047e851e40fe68be	16	16	0	0	already-covered
representation	braid:7bf2b98a3735aaeed60f9a1b32b8f73ce5f524ba8d23e846cae3ee0f2fded3a0	5bddb63436e0ce7094087e188c257d0cb9d341b13b9e5d25b676a3488bf41fc7	14	14	0	0	already-covered
